emp_no,first_name,last_name,salary,title,from_date
240988,Weidon,Flasterstein,52688,Senior Engineer,1999-01-20
22024,Weidon,Flexer,41467,Senior Engineer,1997-04-22
36000,Weidon,Genin,40000,Senior Engineer,1996-05-11
28330,Weidon,Hagimont,40000,Senior Staff,1992-04-30
263647,Weidon,Hellwagner,40000,Senior Engineer,1995-04-12
222122,Weidon,Henseler,58782,Senior Engineer,1996-03-31
247677,Weidon,Kavvadias,44528,Senior Staff,1993-10-03
441364,Weidon,Kilgore,71607,Senior Staff,1998-01-11
46221,Weidon,Kobuchi,51056,Assistant Engineer,1993-09-23
472914,Weidon,Lorho,60135,Senior Staff,1995-01-20
405489,Weidon,Merks,40000,Senior Engineer,2002-02-14
292025,Weidon,Osgood,45184,Senior Engineer,1997-11-10
240826,Weidon,Paludetto,87407,Senior Staff,1998-08-07
232466,Weidon,Perri,52637,Technique Leader,1986-03-24
427058,Weidon,Ranai,48566,Senior Staff,1993-09-28
219275,Weidon,Rando,46304,Senior Engineer,1997-01-08
39443,Weidon,Ratnaker,40000,Senior Staff,1992-01-04
16537,Weidon,Seiwald,40000,Senior Engineer,1991-08-03
87448,Weidon,Serna,58735,Senior Engineer,1997-09-10
50517,Weidon,Snedden,94684,Senior Staff,1990-10-11
74950,Weidon,Trelles,40000,Technique Leader,1999-01-20
231280,Weidon,Verhoeff,40000,Technique Leader,1999-06-11
298293,Weijing,Avouris,40000,Senior Engineer,1986-08-22
436651,Weijing,Birnbaum,80851,Senior Staff,1996-01-17
258681,Weijing,Brobst,48742,Technique Leader,1988-01-01
484914,Weijing,Crelier,76088,Senior Engineer,1995-05-20
258671,Weijing,Delgrossi,66571,Senior Staff,1991-06-16
296167,Weijing,Denis,58961,Senior Staff,1995-11-25
473128,Weijing,Dredge,59089,Senior Engineer,2000-11-13
89179,Weijing,Kranzdorf,71173,Senior Staff,1998-06-28
216238,Weijing,Leppanen,80482,Senior Engineer,2001-04-14
91058,Weijing,Litzkow,61544,Senior Staff,1987-11-15
290788,Weijing,Lundstrom,78059,Senior Staff,1998-05-15
426446,Weijing,Lung,41731,Senior Staff,1999-06-02
484318,Weijing,Marchegay,58391,Senior Engineer,1992-09-07
408990,Weijing,Mikschl,40000,Senior Staff,1994-07-28
298872,Weijing,Narwekar,44454,Senior Engineer,1992-07-22
299136,Weijing,Papsdorf,58047,Senior Engineer,1996-06-03
421376,Weijing,Ranon,64510,Staff,1994-08-16
429294,Weijing,Salinas,40000,Senior Engineer,1998-03-16
294306,Weijing,Sluis,47455,Senior Staff,1997-09-16
77295,Weijing,Taubman,40000,Senior Staff,1993-06-17
55192,Weijing,Templeman,40000,Senior Engineer,1988-09-05
269216,Weijing,Zweizig,57630,Senior Staff,1996-05-11
457652,Weiru,Alpay,51263,Senior Staff,1993-07-30
21214,Weiru,Angelov,56646,Engineer,1998-06-10
60439,Weiru,Basawa,40138,Senior Engineer,1998-11-07
404055,Weiru,Belinskaya,89556,Senior Staff,1993-12-13
265948,Weiru,Budinsky,71092,Staff,1994-05-13
66921,Weiru,Deville,45905,Senior Engineer,1999-09-14
297006,Weiru,Etalle,59076,Senior Staff,1996-09-20
426090,Weiru,Falck,61540,Senior Staff,1993-07-31
91341,Weiru,Fontan,40000,Senior Engineer,1996-08-13
41710,Weiru,Haldar,59888,Senior Staff,1994-06-26
22897,Weiru,Heering,40000,Senior Engineer,1994-07-10
428836,Weiru,Hennings,44995,Senior Engineer,1995-06-28
292921,Weiru,Huhdanpaa,42050,Senior Engineer,1990-06-12
65502,Weiru,Junot,40000,Senior Engineer,1995-08-17
22812,Weiru,Kemmerer,53399,Senior Staff,1990-06-29
224117,Weiru,Khasidashvili,42789,Senior Staff,1998-01-05
464179,Weiru,Krogh,50583,Senior Engineer,1992-01-15
92950,Weiru,Kushner,40386,Senior Engineer,1987-09-03
294757,Weiru,Millington,40000,Senior Engineer,1994-01-18
17081,Weiru,Murtafg,40846,Senior Engineer,1992-12-28
55371,Weiru,Perry,48412,Senior Engineer,1995-08-24
67033,Weiru,Schaaf,62407,Senior Engineer,1998-01-20
400400,Weiru,Stassinopoulos,59843,Senior Engineer,1993-05-14
468887,Weiru,Willoner,69647,Technique Leader,1986-02-27
55240,Weiru,Zwicker,40000,Senior Engineer,1993-04-09
403647,Weiwu,Chelton,40000,Senior Engineer,1992-03-25
413966,Weiwu,Demian,68342,Staff,1997-12-03
82760,Weiwu,Dulay,53678,Senior Engineer,1992-12-11
272239,Weiwu,Falster,62475,Technique Leader,1987-02-03
34032,Weiwu,Gopalakrishnan,62672,Engineer,1998-07-30
65367,Weiwu,Heyers,54705,Senior Engineer,1996-09-13
15470,Weiwu,Huhdanpaa,40693,Engineer,1996-08-08
279468,Weiwu,Kornyak,51233,Senior Staff,1987-05-10
224264,Weiwu,Lorch,51638,Senior Engineer,1987-03-06
215718,Weiwu,Luan,46731,Senior Staff,1998-06-26
416991,Weiwu,Lund,48255,Senior Engineer,1995-08-23
203065,Weiwu,Matteis,41620,Technique Leader,1985-06-30
228285,Weiwu,Pollock,40000,Senior Engineer,2002-04-21
464504,Weiwu,Shrader,60909,Senior Staff,2002-05-16
69122,Weiwu,Templeman,40000,Senior Staff,1985-05-08
428833,Weiwu,Wursthorn,40050,Senior Engineer,2000-06-07
221600,Weiwu,Yemenis,40000,Senior Engineer,1997-08-03
411858,Weiye,Baaz,72121,Senior Staff,2001-08-30
482820,Weiye,Barriga,60554,Senior Staff,2000-02-13
454951,Weiye,Bauknecht,69233,Senior Staff,1993-02-22
61486,Weiye,Bierman,63776,Senior Staff,1986-06-19
53157,Weiye,Birge,49549,Senior Engineer,1992-12-04
401085,Weiye,Brobst,67158,Senior Engineer,1994-05-18
232597,Weiye,Butner,40000,Senior Staff,2000-07-06
212917,Weiye,Cesareni,40000,Senior Engineer,1994-10-08
106567,Weiye,Chepyzhov,40000,Senior Engineer,1994-10-14
101713,Weiye,Erev,53543,Senior Staff,1998-07-16
469580,Weiye,Escriba,40000,Senior Engineer,1994-10-05
425871,Weiye,Gimbel,57307,Senior Staff,1998-03-29
457901,Weiye,Gluchowski,79568,Senior Staff,1996-01-05
267807,Weiye,Harnett,76663,Senior Staff,1986-10-19
18980,Weiye,Kawashimo,56699,Senior Engineer,1999-01-07
424910,Weiye,Miara,77119,Senior Staff,1994-02-23
459514,Weiye,Pettit,54569,Senior Engineer,1998-03-18
428004,Weiye,Prenel,84462,Senior Staff,1991-06-10
493862,Weiye,Radivojevic,74623,Staff,1999-07-19
268294,Weiye,Ressouche,42355,Senior Engineer,1987-10-02
92965,Weiye,Salinas,56969,Staff,1998-10-27
410721,Weiye,Schoegge,72403,Engineer,1997-01-14
86559,Weiye,Tsukuda,52178,Senior Engineer,1993-05-29
94142,Weiyi,Avouris,52579,Senior Engineer,1992-08-21
424576,Weiyi,Billingsley,40000,Senior Engineer,1998-07-13
446558,Weiyi,Braunschweig,40000,Staff,1998-08-09
35788,Weiyi,Burnard,43458,Senior Staff,1994-12-18
405774,Weiyi,Cmelik,40000,Senior Engineer,2002-06-14
31770,Weiyi,Couchot,66188,Senior Staff,1994-02-16
439567,Weiyi,Ernst,57729,Senior Engineer,1988-11-28
261772,Weiyi,Esteva,49257,Staff,1997-07-18
60185,Weiyi,Gruenwald,40525,Senior Engineer,1987-06-28
463658,Weiyi,Kroha,75972,Staff,1995-09-07
427224,Weiyi,Merli,64900,Senior Engineer,1993-08-10
466416,Weiyi,Pargaonkar,55466,Senior Engineer,1986-08-22
456355,Weiyi,Picaronny,40000,Technique Leader,1989-03-07
427263,Weiyi,Pramanik,40598,Senior Staff,1994-04-17
31700,Weiyi,Ranft,112359,Senior Staff,1992-12-11
497700,Weiyi,Rattan,45257,Senior Engineer,1994-02-24
495779,Weiyi,Rebaine,42689,Senior Staff,1985-12-23
297907,Weiyi,Srimani,40000,Senior Engineer,1998-12-19
291715,Weiyi,Strehl,58583,Senior Engineer,1996-08-05
480353,Weiyi,Vural,41583,Senior Staff,1993-08-19
427693,Weiyi,Whitcomb,69609,Senior Engineer,2000-03-27
493665,Weiyi,Zultner,40000,Staff,1995-12-01
299405,Werner,Acton,64219,Staff,1997-04-20
292419,Werner,Antonisse,40000,Senior Staff,1996-04-12
478005,Werner,Bage,51521,Senior Staff,2001-08-11
401411,Werner,Boreale,40000,Technique Leader,1988-12-06
492091,Werner,Coombs,48967,Senior Engineer,1991-06-01
470808,Werner,Dulay,40714,Senior Engineer,1991-05-08
279518,Werner,Ellozy,78461,Senior Staff,1997-01-19
67896,Werner,Guardalben,47155,Senior Engineer,1993-03-08
405931,Werner,Hebert,73204,Senior Staff,1995-08-12
258850,Werner,Heuter,56477,Senior Staff,1991-11-07
226093,Werner,Iacovou,60634,Senior Staff,1991-06-15
284627,Werner,Itzfeldt,40000,Staff,1995-02-22
251367,Werner,Kabayashi,40000,Senior Engineer,1997-10-15
81201,Werner,Knightly,97128,Senior Staff,1993-07-11
69790,Werner,Leslie,47137,Senior Staff,1998-05-15
233975,Werner,Leuchs,57554,Senior Engineer,1997-02-23
237477,Werner,Lindqvist,53183,Engineer,1997-09-27
47446,Werner,Matzke,44330,Senior Engineer,1992-11-19
460755,Werner,McClurg,78717,Senior Staff,1997-12-05
51062,Werner,Narlikar,99131,Senior Staff,1996-08-28
428241,Werner,Nergos,40000,Senior Staff,1988-06-12
278243,Werner,Roison,53672,Senior Engineer,1992-06-17
219622,Werner,Swist,40000,Senior Staff,2001-06-06
228227,Werner,Wendorf,54415,Senior Staff,1994-01-15
94582,Willard,Baar,56843,Senior Engineer,1996-02-16
58201,Willard,Bashian,68157,Senior Engineer,1992-08-30
87060,Willard,Birdsall,60460,Senior Staff,1993-03-30
234317,Willard,Calkin,40000,Engineer,1995-04-02
100769,Willard,Clemencon,40000,Senior Engineer,1990-04-29
455464,Willard,Crelier,57182,Senior Staff,1985-10-29
104510,Willard,Eppinger,74238,Senior Staff,1993-12-26
49262,Willard,Fairtlough,65055,Senior Staff,1996-02-07
243793,Willard,Felder,78332,Senior Staff,1994-02-23
48221,Willard,Gist,40000,Senior Engineer,1985-10-10
105921,Willard,Gubsky,53323,Senior Staff,1995-01-31
39852,Willard,Guenter,78900,Senior Staff,1991-09-10
426637,Willard,Kemmerer,40000,Senior Staff,1995-10-16
90345,Willard,Liedekerke,40000,Engineer,1996-12-11
100175,Willard,Maginnis,60426,Senior Engineer,1988-01-17
470531,Willard,Makrucki,40000,Senior Staff,1995-11-20
415431,Willard,Manders,41221,Technique Leader,1998-11-05
271272,Willard,Matheson,40000,Senior Engineer,2002-05-07
452931,Willard,Muhling,46472,Senior Engineer,1987-11-27
30730,Willard,Pelc,105440,Senior Staff,1986-02-12
474260,Willard,Pellegrinelli,53202,Senior Engineer,1988-07-07
289097,Willard,Pews,40000,Senior Engineer,1992-04-07
64783,Willard,Ramsey,61534,Senior Staff,1997-06-03
39820,Willard,Range,59212,Senior Engineer,1988-02-14
419130,Willard,Reghbati,48289,Technique Leader,1989-05-23
249830,Willard,Simmen,68635,Senior Engineer,1993-02-01
260128,Willard,Yoshimura,71758,Senior Staff,1995-09-12
402221,Willard,Zastre,59348,Senior Engineer,2000-08-12
45809,Wilmer,Arlazarov,50421,Senior Staff,1993-03-25
264459,Wilmer,Baca,42778,Engineer,1998-04-16
49894,Wilmer,Barvinok,40000,Staff,1997-11-12
465471,Wilmer,Birta,82182,Senior Staff,1993-05-20
409236,Wilmer,Cannane,40000,Senior Engineer,1997-07-10
436457,Wilmer,Deville,75240,Staff,1999-08-12
433001,Wilmer,Eickenmeyer,59031,Senior Staff,1995-07-17
221475,Wilmer,Engelmann,43027,Senior Engineer,2002-06-22
496480,Wilmer,Farrow,51439,Engineer,1994-03-21
485476,Wilmer,Fortenbacher,47900,Engineer,1995-08-28
479749,Wilmer,Giaccio,54506,Engineer,1996-08-15
498885,Wilmer,Iisaku,48318,Senior Engineer,2000-12-04
15410,Wilmer,Kushner,58123,Senior Staff,1998-09-13
428180,Wilmer,Lindqvist,40000,Senior Engineer,1992-08-05
235720,Wilmer,Lores,40000,Senior Staff,1993-07-06
420256,Wilmer,Maraist,40000,Senior Staff,1995-10-21
272197,Wilmer,Meriste,40000,Staff,1998-05-29
287022,Wilmer,Merks,45345,Senior Staff,1995-02-03
236303,Wilmer,Michaels,40000,Senior Staff,1991-09-19
299874,Wilmer,Miyakawa,40000,Staff,1997-02-15
88495,Wilmer,Molenaar,44248,Senior Staff,1985-02-24
28306,Wilmer,Papsdorf,42741,Senior Engineer,1996-08-29
222456,Wilmer,Peek,41496,Technique Leader,1998-09-19
72026,Wilmer,Pesch,40000,Senior Engineer,1994-07-31
228331,Wilmer,Poehlman,41015,Senior Engineer,1994-01-14
256828,Wilmer,Ramaiah,40000,Senior Staff,1985-09-01
494854,Wilmer,Ranze,73340,Senior Staff,1997-04-19
457988,Wilmer,Spieker,40222,Senior Engineer,1991-07-17
57071,Wilmer,Stenning,40000,Senior Engineer,1999-10-01
104508,Wilmer,Thummel,58000,Senior Engineer,1992-09-12
465739,Wilmer,Verhaegen,50886,Technique Leader,1986-08-25
405608,Wilmer,Zallocco,53263,Senior Engineer,1992-04-07
65222,Wilmer,Zaumen,69503,Staff,1999-07-08
238131,Wojceich,Besselaar,74787,Staff,1997-05-24
439877,Wojceich,Emiris,40000,Senior Staff,1988-11-18
447989,Wojceich,Gini,67692,Staff,1998-10-14
33555,Wojceich,Kawashima,77978,Senior Staff,1999-03-12
33675,Wojceich,Lichtman,40000,Senior Engineer,1994-02-09
205492,Wojceich,Lorch,78252,Engineer,1999-12-23
35256,Wojceich,McDermid,67495,Senior Staff,1994-12-14
27961,Wojceich,Murtafg,40000,Senior Engineer,1996-06-08
284786,Wojceich,Piveteau,44378,Senior Staff,2001-04-25
465199,Wojceich,Plotkin,61761,Senior Engineer,2002-03-02
419263,Wojceich,Ramsay,53914,Technique Leader,1995-07-06
494927,Wojceich,Rosay,40000,Senior Engineer,1988-11-01
455392,Wojceich,Rothenberg,55666,Senior Engineer,1994-07-22
404188,Wojceich,Schaar,41403,Senior Engineer,1996-08-12
415593,Wojceich,Sridhar,40000,Senior Staff,1991-07-25
481762,Wojceich,Stranks,40000,Senior Engineer,1996-05-06
101558,Wojceich,Tischendorf,46986,Senior Engineer,1985-02-24
434792,Wojceich,Veevers,45687,Engineer,1998-07-14
55345,Wojceich,Vendrig,40000,Senior Staff,1993-07-10
498723,Wojceich,Vernadat,48400,Senior Engineer,1996-12-23
495061,Wojceich,Zirintsis,71640,Senior Staff,2001-03-01
60653,Wonhee,Bamford,45579,Technique Leader,1987-08-01
478395,Wonhee,Bondorf,40000,Senior Staff,1994-03-21
33106,Wonhee,Chaudhuri,59899,Staff,1995-09-18
243260,Wonhee,Delgrossi,62284,Senior Engineer,1998-02-23
488104,Wonhee,Furedi,55436,Senior Engineer,2000-02-16
482429,Wonhee,Guardalben,40000,Senior Engineer,1999-11-25
282392,Wonhee,Hooghiemstra,40000,Senior Engineer,2002-02-14
415817,Wonhee,Hutter,84268,Senior Engineer,2001-11-07
247170,Wonhee,Lanteri,40000,Senior Staff,1994-05-15
107110,Wonhee,Lodder,54147,Engineer,1998-05-19
482996,Wonhee,Lovengreen,40000,Senior Staff,1992-02-26
412818,Wonhee,Marchesini,59409,Senior Staff,2001-04-13
435048,Wonhee,Matheson,40000,Senior Engineer,1995-05-02
250950,Wonhee,Matzke,40000,Staff,1994-06-20
228320,Wonhee,Murrill,60533,Senior Staff,2000-03-12
213083,Wonhee,Nishimukai,78667,Senior Staff,1993-05-23
260046,Wonhee,Orlowski,40000,Senior Engineer,1997-12-20
225306,Wonhee,Pagter,101630,Senior Staff,1991-07-02
201777,Wonhee,Perl,73596,Senior Staff,1994-07-06
34368,Wonhee,Ranon,63925,Senior Staff,1993-05-29
457443,Wonhee,Sethi,72913,Senior Staff,1992-03-07
436007,Wonhee,Soicher,40000,Senior Staff,1987-12-01
35916,Wonhee,Talmon,40000,Senior Engineer,1990-03-20
55210,Wonhee,Thombley,66646,Senior Engineer,2000-12-22
463725,Wonhee,Zumaque,48635,Senior Engineer,1992-06-23
250493,Woody,Aloisi,47561,Senior Staff,1988-03-07
454643,Woody,Apsitis,40000,Engineer,1995-12-21
494763,Woody,Bazelow,40073,Senior Engineer,1995-10-14
459953,Woody,Butterworth,48634,Senior Engineer,1986-03-06
20545,Woody,Chaudhury,73867,Senior Staff,1993-06-16
429652,Woody,Denna,56459,Engineer,1997-06-04
464939,Woody,Eugenio,64000,Senior Staff,1990-01-19
53165,Woody,Feldmann,40000,Senior Staff,1992-12-19
457441,Woody,Flexer,40000,Senior Engineer,1997-02-08
449323,Woody,Fujisawa,40000,Engineer,1996-10-19
15016,Woody,Gulik,40000,Senior Staff,1991-10-21
231649,Woody,Hebert,54830,Senior Engineer,1986-03-23
409865,Woody,Ishibashi,40000,Senior Engineer,1991-06-11
27883,Woody,Nilsson,40000,Senior Staff,1999-06-18
430481,Woody,Pauthner,40000,Senior Staff,1998-01-07
285523,Woody,Picco,40000,Senior Engineer,1995-12-23
227792,Woody,Ponthieu,76129,Senior Staff,1994-10-02
267688,Woody,Poujol,54399,Senior Staff,1993-09-09
434272,Woody,Roccetti,49289,Senior Engineer,1985-06-14
59688,Woody,Scharstein,40000,Senior Engineer,1993-03-30
449262,Woody,Slobodova,66489,Senior Engineer,1985-04-27
102953,Woody,Terlouw,53852,Senior Engineer,1989-09-20
18393,Wuxu,Aseltine,40205,Senior Engineer,1994-11-20
409148,Wuxu,Auria,40000,Senior Staff,1995-02-20
58423,Wuxu,Badr,55807,Staff,1997-06-03
226853,Wuxu,Bail,40624,Engineer,2001-08-24
283017,Wuxu,Beeson,40000,Senior Staff,1987-11-21
218217,Wuxu,Bernick,53539,Senior Staff,1994-03-20
468686,Wuxu,Biron,40000,Senior Engineer,1990-06-10
86819,Wuxu,Bisiani,40000,Senior Staff,1994-06-13
202575,Wuxu,Christ,74183,Senior Staff,2000-12-22
269834,Wuxu,Erde,62972,Senior Staff,1995-08-27
222192,Wuxu,Esteva,63500,Technique Leader,1995-06-08
450822,Wuxu,Furedi,40000,Engineer,1997-04-03
28962,Wuxu,Gini,40000,Technique Leader,1994-01-16
454248,Wuxu,Gornas,54128,Senior Staff,1994-05-07
424597,Wuxu,Hinsberger,41744,Technique Leader,1991-03-12
40028,Wuxu,Hofman,51480,Technique Leader,1988-11-13
72207,Wuxu,Marsiglia,62275,Senior Staff,1993-11-21
209703,Wuxu,Meszaros,40000,Senior Engineer,1992-07-13
85696,Wuxu,Mitzlaff,101476,Senior Staff,1998-08-11
456015,Wuxu,Narlikar,40000,Engineer,1998-03-19
434017,Wuxu,Radivojevic,40000,Technique Leader,1988-09-02
234993,Wuxu,Schade,40000,Senior Engineer,1996-07-21
273596,Wuxu,Schwartzburd,40000,Senior Engineer,1987-01-03
414841,Wuxu,Smeets,51950,Engineer,1998-07-10
287830,Wuxu,Sullins,40000,Senior Engineer,1991-02-02
266217,Wuxu,Takanami,40000,Staff,1998-10-25
260417,Wuxu,Trachtenberg,58196,Senior Engineer,1992-05-06
425220,Xiadong,Anger,57334,Senior Staff,1993-09-07
268501,Xiadong,Ariola,66515,Senior Staff,1998-04-17
64796,Xiadong,Auria,66457,Senior Staff,2002-07-14
245096,Xiadong,Azumi,68648,Senior Engineer,1988-12-24
279661,Xiadong,Bach,58554,Senior Staff,1987-03-07
224431,Xiadong,Bruckman,63194,Senior Staff,1995-03-13
31024,Xiadong,Ciolek,63217,Senior Staff,1996-04-12
471726,Xiadong,Hashii,48118,Engineer,1999-10-10
30372,Xiadong,Maccarone,41315,Staff,1994-05-04
258763,Xiadong,Peak,66328,Senior Engineer,1999-10-13
288942,Xiadong,Ramalingam,41094,Senior Staff,1997-06-30
467443,Xiadong,Ramamoorthy,40000,Senior Engineer,2002-07-21
37662,Xiadong,Schurmann,42701,Senior Staff,1990-10-22
214302,Xiadong,Siegrist,40000,Technique Leader,1996-10-21
11524,Xiadong,Standera,41081,Senior Engineer,1996-07-05
28922,Xiadong,Willoner,40000,Engineer,1999-07-03
499829,Xiahua,Avouris,40000,Staff,1996-01-07
400172,Xiahua,Bridgland,52467,Technique Leader,1990-12-09
220926,Xiahua,Brobst,44496,Technique Leader,1994-02-16
22263,Xiahua,Claffy,58364,Senior Staff,1996-08-09
28755,Xiahua,Cmelik,40000,Senior Staff,1999-08-12
295802,Xiahua,Engelmann,44662,Engineer,1998-11-16
420617,Xiahua,Gilg,66181,Senior Staff,2000-08-10
434004,Xiahua,Haddadi,55050,Senior Staff,1992-05-23
91270,Xiahua,Hiraishi,65288,Senior Engineer,1997-12-15
19381,Xiahua,Holburn,82438,Senior Staff,1994-10-07
454659,Xiahua,Kamber,53309,Senior Engineer,1987-08-05
90913,Xiahua,Levergood,49708,Senior Engineer,1985-12-02
441117,Xiahua,Mondadori,49245,Senior Engineer,1987-02-21
443218,Xiahua,Noriega,53449,Engineer,1998-03-11
37937,Xiahua,Pero,74014,Senior Staff,1987-08-09
214741,Xiahua,Piazza,47215,Senior Engineer,1994-06-24
291840,Xiahua,Riefers,40000,Senior Engineer,1995-12-18
14107,Xiahua,Rindone,82396,Senior Staff,1999-12-15
72928,Xiahua,Rosay,48666,Senior Staff,1998-04-21
474173,Xiahua,Slaats,40000,Senior Engineer,1992-07-08
12123,Xiahua,Syrzycki,64879,Senior Staff,1994-07-18
288641,Xiahua,Thisen,40000,Senior Staff,1994-10-22
416503,Xiahua,Validov,55945,Senior Engineer,1997-09-20
294022,Xiahua,Vidal,52416,Senior Engineer,1991-12-28
266190,Xiahua,Xiaoshan,40000,Senior Engineer,1999-11-02
233594,Xiahua,Yamaashi,80687,Senior Staff,1991-03-24
429596,Xiahua,Zyda,40000,Engineer,1996-06-27
210638,Xianlong,Bach,45958,Engineer,1995-02-02
255971,Xianlong,Beilner,61645,Senior Staff,1996-08-12
104748,Xianlong,Bennet,40000,Senior Staff,1992-01-18
409188,Xianlong,Bonifati,40000,Senior Engineer,1996-04-11
465328,Xianlong,Cesareni,51100,Senior Engineer,1996-09-24
491020,Xianlong,Chartres,40000,Senior Staff,1994-01-05
413272,Xianlong,Comellas,53367,Engineer,1998-12-27
93754,Xianlong,Ernst,51626,Staff,1997-08-24
92646,Xianlong,Fadgyas,66314,Senior Engineer,1994-02-16
58576,Xianlong,Fraisse,52093,Senior Engineer,1993-01-20
477194,Xianlong,Furedi,49694,Senior Engineer,1989-05-02
19318,Xianlong,Halevi,55717,Senior Staff,1993-09-24
260642,Xianlong,Kemmerer,40000,Senior Staff,1995-07-06
297343,Xianlong,Kinley,61688,Senior Engineer,1985-07-17
58516,Xianlong,Knightly,70580,Senior Staff,1995-11-13
75172,Xianlong,Kohling,48451,Senior Engineer,1999-12-09
208087,Xianlong,Lueh,43147,Senior Staff,1992-06-22
278396,Xianlong,Marakhovsky,69309,Senior Staff,1996-06-29
109052,Xianlong,McFarlin,65126,Senior Engineer,1988-07-06
52071,Xianlong,Milicic,84726,Senior Staff,1991-10-26
467706,Xianlong,Nastansky,68383,Senior Staff,1999-07-09
467520,Xianlong,Onuegbe,82039,Staff,1996-12-31
277334,Xianlong,Oppitz,40000,Senior Staff,1993-08-15
269617,Xianlong,Perng,40000,Senior Engineer,1993-11-07
280496,Xianlong,Potthoff,40000,Senior Staff,1996-10-24
243804,Xianlong,Salinas,64903,Senior Engineer,1995-09-15
93960,Xianlong,Seghrouchni,79786,Senior Staff,1991-04-23
457842,Xianlong,Sidou,40000,Senior Engineer,1993-08-08
288552,Xianlong,Swist,58125,Senior Staff,1999-01-30
480544,Xianlong,Thambidurai,40000,Senior Staff,1990-09-25
254167,Xianlong,Tibblin,59272,Senior Staff,1996-08-02
261372,Xianlong,Uhrig,40000,Senior Engineer,1992-03-06
263088,Xianlong,Undy,41440,Senior Staff,2002-07-31
209724,Xianlong,Viele,69868,Senior Staff,1988-05-17
240196,Xianlong,Vigier,65414,Senior Staff,1994-02-01
495718,Xianlong,Vitiello,46202,Senior Engineer,1999-03-20
433926,Xiaobin,Alblas,41355,Technique Leader,1990-01-22
266945,Xiaobin,Aseltine,51419,Engineer,1997-12-02
423679,Xiaobin,Azuma,40000,Senior Engineer,1991-03-02
234848,Xiaobin,Bael,40000,Senior Engineer,1986-11-06
409989,Xiaobin,Beerel,51407,Staff,1997-12-06
14911,Xiaobin,Chelton,62738,Senior Engineer,1994-04-06
21704,Xiaobin,Chorvat,40000,Engineer,2000-03-13
231034,Xiaobin,Coors,67819,Staff,1996-08-27
264306,Xiaobin,Curless,40000,Senior Staff,1995-08-25
406380,Xiaobin,Cyne,40082,Senior Engineer,1997-12-29
10215,Xiaobin,Duclos,43944,Senior Staff,1991-11-23
51166,Xiaobin,Ginesta,61207,Senior Engineer,2001-07-08
85119,Xiaobin,Himler,57534,Senior Staff,1987-12-01
